Source	id	lat	lon	OSM
OSM_overpass_query	3379739881	51.4215077	6.7526023	amenity: public_bookcase<br>name: Öffentlicher Bücherschrank<br>operator: Caritas
OSM_overpass_query	3381399755	48.7460836	9.2325712	amenity: public_bookcase
OSM_overpass_query	3381930407	51.6721352	8.347492	amenity: public_bookcase<br>capacity: 200<br>description: Öffentliches Bücherregal<br>location: outdoor<br>name: OFFENES BÜCHERREGAL<br>opening_hours: 24/7<br>operator: Stadt Lippstadt<br>type: metal_cabinet<br>wheelchair: yes
OSM_overpass_query	3382573495	51.4382427	7.0056095	amenity: public_bookcase<br>name: öffentlicher Bücherschrank<br>opening_hours: 24/7<br>website: http://www.rwe.com/web/cms/de/1754614/rwe[trunc]
OSM_overpass_query	3382573496	51.4626289	6.9799864	amenity: public_bookcase<br>website: http://www.rwe.com/web/cms/de/1754614/rwe[trunc]
OSM_overpass_query	3383473547	54.7819077	9.4351628	amenity: public_bookcase<br>brand: Bookcrossing<br>long_name: Offizielle BookCrossing-Zone Flensburg<br>name: OBCZ Flensburg<br>opening_hours: Mo-Su 10:00-22:00<br>website: http://www.bookcrossing.com/mybookshelf/O[trunc]
OSM_overpass_query	3383494768	54.3204626	10.133642	amenity: public_bookcase<br>brand: Bookcrossing<br>long_name: Offizielle BookCrossing-Zone Kiel<br>name: OBCZ Kiel<br>note: Im hinteren Nebenraum von 'Günters Enkel&quo[trunc]<br>opening_hours: Mo-Fr 08:00-18:00; Sa 09:00-18:00<br>website: http://www.bookcrossing.com/mybookshelf/o[trunc]
OSM_overpass_query	3383607569	50.0258846	8.8842276	amenity: public_bookcase<br>note: neuer Bücherschrank im August 2016 eröffnet,[trunc]<br>opening_hours: open; Dec 31 off; easter -40 days o[trunc]<br>operator: Stadtwerke Rodgau<br>source:opening_hours: https://www.rodgau.de/index.[trunc]
OSM_overpass_query	3383663697	51.6254951	7.5119843	amenity: public_bookcase<br>colour: yellow
OSM_overpass_query	3383972351	44.0917484	6.2341002	addr:city: Digne-les-Bains<br>addr:postcode: 04000<br>addr:street: 7 rue du Colonel Payan<br>amenity: public_bookcase<br>internet_access: yes<br>internet_access:fee: no<br>operator: CCABV<br>phone: +33 4 92 31 28 49<br>survey:date: 2018-02-11<br>website: http://mediatheque-digne.fr/<br>wheelchair: yes
OSM_overpass_query	3384519002	51.1678054	6.934358	amenity: public_bookcase
OSM_overpass_query	3384519003	51.1698923	6.9358147	amenity: public_bookcase
OSM_overpass_query	3385908158	48.8356316	9.2248557	amenity: public_bookcase<br>operator: isi hofen e.V.<br>website: https://www.isi-hofen.de/projekt-%C3%B6ff[trunc]
OSM_overpass_query	3388093948	50.7745368	7.0711829	amenity: public_bookcase
OSM_overpass_query	3388234597	53.3108627	10.2849824	amenity: public_bookcase<br>name: Böckerschapp<br>operator: Gemeinde Radbruch
OSM_overpass_query	3388954094	49.3351734	8.8503689	amenity: public_bookcase<br>opening_hours: 24/7
OSM_overpass_query	3389265853	52.4627479	13.3895475	amenity: public_bookcase
OSM_overpass_query	3389866206	50.555609	6.7650904	amenity: public_bookcase<br>image: https://upload.wikimedia.org/wikipedia/comm[trunc]<br>operator: RWE
OSM_overpass_query	3390064195	49.712476	8.6925494	amenity: public_bookcase<br>name: Reichenbacher offene Bibliothek<br>opening_hours: 24/7<br>source:position: Bing 2012
OSM_overpass_query	3390369139	53.2808212	9.7140963	amenity: public_bookcase<br>name: Bücherregal<br>opening_hours: Mo-Sa 08:00-20:00<br>wheelchair: yes
OSM_overpass_query	3391155881	52.0098148	4.3476945	amenity: public_bookcase<br>source: survey
OSM_overpass_query	3391243394	50.8745953	8.0174493	amenity: public_bookcase<br>design: phone_box<br>name: Bürgerstiftung Siegen<br>opening_hours: Mo-Su 08:00-20:00<br>operator: Bürgerstiftung Siegen
OSM_overpass_query	3391273177	52.0031079	4.3340067	amenity: public_bookcase<br>source: survey
OSM_overpass_query	3391445103	52.0043097	4.3662315	amenity: public_bookcase<br>name: buurt bib<br>source: survey
OSM_overpass_query	3392472641	54.6813926	8.7565234	amenity: public_bookcase<br>brand: Bookcrossing<br>long_name: Offizielle BookCrossing-Zone Westküste<br>name: OBCZ Westküste<br>opening_hours: Mo-Su 08:00-20:00<br>website: http://www.bookcrossing.com/mybookshelf/O[trunc]
OSM_overpass_query	3393201735	51.4421176	7.3176011	amenity: public_bookcase<br>colour: yellow<br>contact:phone: +49 2302 3946370<br>disused:amenity: telephone<br>image: File:Bücherschrank Werkhof Witten.JPG<br>material: metal<br>name: Buchstation<br>operator: Werkhof Witten<br>start_date: 2015-09-25<br>wheelchair: no
OSM_overpass_query	3393457474	50.8239901	6.9866133	amenity: public_bookcase<br>operator: Arbeiterwohlfahrt Wesseling<br>type: metal_cabinet<br>wheelchair: limited
OSM_overpass_query	3393457475	50.824854	6.9816957	amenity: public_bookcase<br>capacity: 200<br>location: indoor<br>name: Bücherschrank Rathaus<br>opening_hours: Mo 07:30-16:00, Tu 07:30-13:00; 14:[trunc]<br>operator: Kunstverein Wesseling<br>type: metal_cabinet<br>wheelchair: yes
OSM_overpass_query	3393924036	52.3223492	-0.1190309	amenity: public_bookcase<br>booth: K6<br>colour: red<br>disused:amenity: telephone<br>man_made: telephone_box<br>name: Telephone box library;Used Book Exchange<br>old_phone_box: yes<br>type: phone_box<br>website: http://vimeo.com/72957294
OSM_overpass_query	3394403505	51.5741591	9.3097592	amenity: public_bookcase<br>library: booksharing<br>name: Büchertauschbörse<br>note: nach Wochenendgottesdiensten eine Stunde geö[trunc]<br>opening_hours: Mo-Fr 15:00-18:00
OSM_overpass_query	3395225228	50.5856997	8.6831647	amenity: public_bookcase<br>website: https://freeschoolgiessen.wordpress.com/o[trunc]
OSM_overpass_query	3395485271	49.7593825	11.5458971	amenity: public_bookcase<br>opening_hours: 24/7
OSM_overpass_query	3395685894	48.4660507	9.2259617	amenity: public_bookcase<br>opening_hours: 24/7<br>type: wooden_cabinet<br>wheelchair: yes
OSM_overpass_query	3395710520	51.6640914	9.3747581	amenity: public_bookcase<br>capacity: 400<br>name: RWE Bücherschrank<br>opening_hours: 24/7<br>operator: Beverungen Marketing e.V.<br>type: metal_cabinet<br>wheelchair: yes
OSM_overpass_query	3396939497	47.5665287	7.9145453	amenity: public_bookcase<br>name: Öffentlicher Bücherschrank<br>note: http://www.bad-saeckingen.de/basae2/stadtver[trunc]<br>opening_hours: 24/7<br>wheelchair: yes
OSM_overpass_query	3396954628	47.5511989	7.9488036	amenity: public_bookcase<br>image: https://commons.wikimedia.org/wiki/File:Bad[trunc]<br>name: Öffentlicher Bücherschrank<br>note: http://www.suedkurier.de/region/hochrhein/ba[trunc]<br>opening_hours: 24/7<br>wheelchair: yes
OSM_overpass_query	3398536191	52.632	10.0442167	amenity: public_bookcase<br>opening_hours: 24/7
OSM_overpass_query	3400306049	51.0149047	7.0822359	amenity: public_bookcase<br>type: wooden_cabinet
OSM_overpass_query	3401823863	54.121875	13.8414648	amenity: public_bookcase<br>fixme: Position<br>image: https://commons.wikimedia.org/wiki/File:Les[trunc]<br>name: Lesebaum<br>name_1: Büchersegel<br>opening_hours: 24/7<br>operator: Eigenbetrieb 'Tourismus und Wirtschaft&q[trunc]<br>type: sculpture<br>source: survey<br>website: https://www.karlshagen.de/kontakt<br>website_1: http://openbookcase.org/map/show/788
OSM_overpass_query	3401836353	54.1199886	13.8370056	addr:city: Karlshagen<br>addr:country: DE<br>addr:housenumber: 24<br>addr:postcode: 17449<br>addr:street: Strandstraße<br>amenity: public_bookcase<br>image: https://commons.wikimedia.org/wiki/File:Buc[trunc]<br>name: Buchtauschzelle<br>opening_hours: 24/7<br>operator: Familie Vratny, Karlshagen<br>type: phone_box<br>shop: books<br>source: survey<br>website: https://openbookcase.org/map/show/787<br>wheelchair: no
OSM_overpass_query	3402698577	50.0091194	8.2185077	amenity: public_bookcase
OSM_overpass_query	3405339445	52.0245007	-1.6472932	amenity: public_bookcase<br>booth: K6<br>colour: red<br>disused:amenity: telephone<br>heritage: 2<br>heritage:operator: Historic England<br>listed_status: Grade II<br>man_made: telephone_box<br>type: phone_box
OSM_overpass_query	3409325259	47.1589698	9.8215544	amenity: public_bookcase<br>url: http://www.vol.at/bludenz/offener-buecherschr[trunc]
OSM_overpass_query	3409712386	51.3024293	9.5027757	amenity: public_bookcase<br>fixme: resurvey position<br>library: booksharing<br>location: outdoor<br>name: Flussterminal<br>opening_hours: 24/7<br>source: http://sozialkompass-kassel.de/b%C3%BCcher[trunc]
OSM_overpass_query	3410423407	51.5392551	7.2562055	amenity: public_bookcase<br>check_date: 2021-03-21<br>name: Bücherschrank
OSM_overpass_query	3412852391	53.5005463	7.0940227	amenity: public_bookcase<br>note: Details bitte nachtragen.
OSM_overpass_query	3414661010	51.9057426	7.6648622	amenity: public_bookcase<br>capacity: 250<br>fee: no<br>name: Offener Bücherschrank<br>opening_hours: 24/7<br>operator: Stadtteiloffensive Hiltrup e. V.<br>type: wooden_cabinet<br>website: https://www.muenster-hiltrup.de/stadtteil[trunc]
OSM_overpass_query	3414702599	48.9002613	8.1990106	amenity: public_bookcase<br>name: Bücherschrank Rathaus Steinmauern<br>opening_hours: Mo-Fr 08:00-12:30, Mo 14:00-16:00, [trunc]
OSM_overpass_query	3414938332	49.5120979	8.5761464	amenity: public_bookcase<br>name: Buch-O-Mat<br>type: reading_box
OSM_overpass_query	3415124042	51.3341528	7.2791354	amenity: public_bookcase<br>capacity: 200<br>email: gerd-Hese@werbering-hasslinghausen.de<br>name: Hasslinghauser Bücherzelle<br>opening_hours: 24/7<br>type: phone_box<br>wheelchair: yes
OSM_overpass_query	3415771211	51.4748688	9.9289259	amenity: public_bookcase<br>description: Bücherschrank in Telefonzelle<br>name: Bücherzelle<br>opening_hours: 24/7<br>survey:date: 2018-07-20
OSM_overpass_query	3419146815	50.8276566	7.1178052	amenity: public_bookcase<br>library: booksharing<br>name: Offener Bücherschrank<br>operator: Stadt Troisdorf<br>source: survey
OSM_overpass_query	3419561054	51.4779253	7.226363	amenity: public_bookcase<br>capacity: 50<br>location: indoor<br>name: Bücher im Cafe Ferdinand<br>opening_hours: Mo-Su 00:00-02:00,09:00-24:00; Fr,S[trunc]<br>type: shelf<br>wheelchair: no
OSM_overpass_query	3421217961	52.4029056	9.7988354	amenity: public_bookcase<br>operator: Pinkenburger Kreis
OSM_overpass_query	3427655911	52.4824383	-0.4468976	amenity: public_bookcase<br>booth: K6<br>colour: red<br>defibrillator:location: inside red phone box (now [trunc]<br>disused:amenity: telephone<br>emergency: defibrillator<br>man_made: telephone_box<br>type: phone_box
OSM_overpass_query	3437118193	49.1451956	9.217414	amenity: public_bookcase<br>description: Öffentlicher Bücherschrank<br>opening_hours: 24/7<br>operator: Stadtbibliothek Heilbronn<br>type: glass_cabinet
OSM_overpass_query	3438930685	51.5613572	-1.9502909	amenity: public_bookcase<br>booth: K6<br>colour: red<br>note: Former telephone box<br>type: phone_box
OSM_overpass_query	3440511443	51.7684371	6.8382611	amenity: public_bookcase<br>opening_hours: 24/7
OSM_overpass_query	3442438372	54.1776648	12.0823035	amenity: public_bookcase<br>name: Bücherbüchse<br>opening_hours:covid19: open
OSM_overpass_query	3444505740	51.7173401	9.182239	amenity: public_bookcase<br>name: RWE Bücherschrank<br>opening_hours: 24/7<br>type: metal_cabinet
OSM_overpass_query	3444685003	46.1411371	4.8106311	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	3445942132	53.8324853	10.6940482	amenity: public_bookcase<br>fee: no<br>image: https://commons.wikimedia.org/wiki/File:Pub[trunc]<br>opening_hours: 24/7<br>start_date: 2015-04-08<br>wikidata: Q1622292<br>wikipedia: de:Hochschulstadtteil
OSM_overpass_query	3446031516	53.7449512	9.6999324	amenity: public_bookcase<br>note:de: Über die Betriebskantine zu erreichen. Be[trunc]<br>opening_hours: Mo-Th 07:00-15:00;Fr 07:00-14:00
OSM_overpass_query	3447572644	48.0669805	7.8832337	amenity: public_bookcase<br>check_date: 2021-04-06<br>name: Offener Bücherschrank<br>opening_hours: 24/7<br>operator: Gemeinde Denzlingen<br>type: phone_box
OSM_overpass_query	3447595164	47.994848	7.84448	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	3447602393	47.987725	7.90537	amenity: public_bookcase<br>operator: Ortsverwaltung Ebnet<br>type: phone_box
OSM_overpass_query	3447603108	47.96565	7.856383	amenity: public_bookcase<br>opening_hours: 24/7<br>type: shelf
OSM_overpass_query	3450919493	50.8222164	4.3449975	amenity: public_bookcase
OSM_overpass_query	3453817693	45.7558135	4.847832	amenity: public_bookcase<br>level: 0<br>name: Livres à Vous<br>operator: Maison Pour Tous - Salle des Rancy
OSM_overpass_query	3454096187	52.4200394	9.8011483	amenity: public_bookcase<br>check_date: 2016-10-06
OSM_overpass_query	3459036647	50.5924396	10.0633951	amenity: public_bookcase
OSM_overpass_query	3459037512	50.5909334	10.0650281	amenity: public_bookcase
OSM_overpass_query	3460388549	49.0279965	8.4603244	amenity: public_bookcase<br>description: Frei zugänglicher Schrank mit Bücher.[trunc]<br>name: Laurentius Bücherbox<br>opening_hours: 24/7<br>wheelchair: yes
OSM_overpass_query	3461537972	50.932295	6.8568659	amenity: public_bookcase<br>type: metal_cabinet
OSM_overpass_query	3463186408	49.4467822	1.1062628	amenity: public_bookcase<br>type: reading_box<br>wheelchair: yes
OSM_overpass_query	3473324908	48.562608	16.0788157	amenity: public_bookcase
OSM_overpass_query	3473324909	48.5634033	16.0791056	amenity: public_bookcase
OSM_overpass_query	3476013225	52.4131922	13.2664622	amenity: public_bookcase<br>name: Bücherboxx
OSM_overpass_query	3478471367	51.9091818	10.4263922	amenity: public_bookcase<br>image: File:Bücherschrank_Goslar.jpg<br>type: metal_cabinet
OSM_overpass_query	3508097594	50.6871009	7.3368469	amenity: public_bookcase<br>name: Oberhauer Bücherkiste<br>operator: Bürgerverein Eudenbach
OSM_overpass_query	3508748162	53.1852848	8.2426951	amenity: public_bookcase<br>image: https://commons.wikimedia.org/wiki/File:B%C[trunc]<br>opening_hours: Mo-Su 10:00-16:00<br>operator: Bürgerverein Etzhorn<br>type: phone_box
OSM_overpass_query	3510334748	51.842123	12.4231299	amenity: public_bookcase<br>capacity: 200<br>image: https://commons.wikimedia.org/wiki/File:W%C[trunc]<br>lit: yes<br>name: Öffentlicher Bücherschrank von Wörlitz<br>opening_hours: 24/7<br>operator: Antiquariat im Schiefen Haus<br>type: phone_box
OSM_overpass_query	3510406222	53.4766416	9.702028	amenity: public_bookcase<br>capacity: 200<br>name: Tauschbücherei<br>opening_hours: 24/7<br>type: phone_box
OSM_overpass_query	3514743812	47.0713329	15.4253441	addr:city: Graz<br>addr:country: AT<br>addr:housenumber: 40<br>addr:postcode: 8020<br>addr:street: Annenstraße<br>amenity: public_bookcase<br>brand: Bookcrossing<br>contact:email: hiden@wiki.at<br>fixme: exact position, type, opening hours<br>identity: commons<br>interaction: bartering;lending;gifting<br>operator: wiki.at<br>provides: learning_opportunities<br>type: shelf
OSM_overpass_query	3514743813	47.0716276	15.4363388	amenity: public_bookcase<br>brand: Bookcrossing<br>contact:email: hiden@wiki.at<br>covered: yes<br>fixme: exact position<br>identity: commons<br>interaction: bartering;lending;gifting<br>location: outdoor<br>opening_hours: 24/7<br>operator: wiki.at<br>provides: learning_opportunities<br>type: shelf<br>wheelchair: yes
OSM_overpass_query	3514743814	47.0728198	15.4010293	amenity: public_bookcase<br>brand: Bookcrossing<br>contact:email: hiden@wiki.at<br>fixme: exact position, type, opening hours<br>identity: commons<br>interaction: bartering;lending;gifting<br>operator: wiki.at<br>provides: learning_opportunities
OSM_overpass_query	3514761765	50.1297543	14.4687291	amenity: public_bookcase<br>name: Knihobudka<br>type: phone_box<br>website: www.knihobudka.cz
OSM_overpass_query	3516611278	51.531401	9.2850698	amenity: public_bookcase<br>library: booksharing<br>location: outdoor<br>name: Buch-Bude<br>opening_hours: 24/7<br>type: phone_box
OSM_overpass_query	3517766159	54.5026576	9.5417184	amenity: public_bookcase<br>image: https://commons.wikimedia.org/wiki/File:Büc[trunc]<br>name: Bücherbahnhof<br>opening_hours: 24/7<br>operator: Bürger machen mit e.V.<br>website: http://www.buergermachenmit.de<br>wikimedia_commons: File:Bücherbahnhof in Schleswig[trunc]
OSM_overpass_query	3525626858	51.1762508	8.4253308	amenity: public_bookcase<br>box: books<br>public: yes<br>second_hand: yes<br>start_date: 2014
OSM_overpass_query	3525704087	52.4933364	1.3705997	amenity: public_bookcase<br>booth: K6<br>colour: red<br>name: Bedingham Book Exchange<br>note: Red phone box reused by community<br>type: phone_box
OSM_overpass_query	3530041941	47.8823612	7.7315052	amenity: public_bookcase
OSM_overpass_query	3534086602	52.5461933	1.418443	amenity: public_bookcase<br>booth: K6<br>name: Red Phone Box<br>opening_hours: 24/7<br>operator: community<br>type: phone_box<br>wheelchair: no
OSM_overpass_query	3534472554	49.4751494	8.6651384	amenity: public_bookcase<br>covered: yes<br>name: Schriesheimer Bücherregal<br>opening_hours: 24/7
OSM_overpass_query	3535537599	49.9908749	8.0235994	amenity: public_bookcase<br>opening_hours: 24/7<br>operator: Rheinhessische Energie- und Wasserversor[trunc]<br>type: metal_cabinet<br>wheelchair: yes
OSM_overpass_query	3540736869	50.8884889	8.7707044	addr:city: Wetter<br>addr:country: DE<br>addr:housenumber: 32<br>addr:postcode: 35083<br>addr:street: Kreisstraße<br>addr:suburb: Unterrosphe<br>amenity: public_bookcase<br>name: Büchertauschbörse Alte Schule<br>opening_hours: Mo-Sa 14:00-18:00; Tu off; Su 09:00[trunc]<br>website: http://www.cafe-unterrosphe.de
OSM_overpass_query	3541884786	49.3168858	8.4382187	amenity: public_bookcase<br>description: Öffentlicher Bücherschrank<br>image: http://upload.wikimedia.org/wikipedia/commo[trunc]<br>model: BOKX 02<br>opening_hours: 24/7<br>start_date: 2015-05-08
OSM_overpass_query	3543835183	53.8645981	-1.1909868	amenity: public_bookcase<br>booth: K6<br>covered: booth<br>defibrillator:location: inside red phone box, Main[trunc]<br>disused:amenity: telephone<br>emergency: defibrillator<br>note: red phone box now contains a defibrillator a[trunc]<br>type: phone_box
OSM_overpass_query	3544538385	49.4797305	10.987676	amenity: public_bookcase<br>opening_hours: 24/7<br>type: glass_cabinet
OSM_overpass_query	3549542141	51.4726447	7.2141858	amenity: public_bookcase<br>capacity: 200<br>check_date: 2021-03-18<br>opening_hours: 24/7<br>type: wooden_cabinet<br>wheelchair: yes
OSM_overpass_query	3557696672	47.5779686	7.98745	amenity: public_bookcase<br>name: Öffentlicher Bücherschrank<br>opening_hours: 24/7<br>wheelchair: yes
OSM_overpass_query	3558255714	51.4521355	7.0386162	amenity: public_bookcase<br>historic: yes<br>note: in einem ehemaligen Telefonhäuschen kann man[trunc]<br>operator: Allbau
OSM_overpass_query	3566303193	51.3220038	9.5049612	amenity: public_bookcase<br>name: Büchertausch -Telefonzelle<br>opening_hours: 24/7<br>operator: ASta&amp;StINa der Uni Kassel
OSM_overpass_query	3566308265	51.3154071	9.473527	amenity: public_bookcase<br>location: outdoor<br>name: Büchertauschschrank<br>operator: Kassel West e.V.<br>type: metal_cabinet
OSM_overpass_query	3567101552	48.1578972	17.1452748	amenity: public_bookcase<br>name: Dakujem, sused<br>type: reading_box
OSM_overpass_query	3568184693	51.3723903	7.2331683	amenity: public_bookcase
OSM_overpass_query	3569165101	50.0225959	8.2199528	amenity: public_bookcase
OSM_overpass_query	3569521294	52.0413329	4.3959382	addr:city: Nootdorp<br>addr:housenumber: 25<br>addr:postcode: 2631DD<br>addr:street: Tormentil<br>amenity: public_bookcase<br>capacity: 30<br>name: Minibieb Zoek je Boekje<br>operator: Familie Post-Buters<br>website: http://minibieb.nl/minibieb/minibieb-zoek[trunc]
OSM_overpass_query	3573715793	49.4892731	7.0315382	amenity: public_bookcase
OSM_overpass_query	3576462075	48.25354	7.8098015	amenity: public_bookcase<br>noname: yes
OSM_overpass_query	3579664187	51.6748443	8.3464763	amenity: public_bookcase<br>location: indoor<br>name: Öffentliches Bücherregal<br>operator: Piratenpartei<br>website: http://www.piratenbuch.de/<br>wheelchair: yes
OSM_overpass_query	3579699793	51.405257	8.0669383	amenity: public_bookcase<br>location: indoor<br>name: Öffentliches Bücherregal
OSM_overpass_query	3579708509	51.4427786	8.3551144	amenity: public_bookcase<br>location: indoor<br>name: Öffentliches Bücherregal<br>operator: IBAHS e.V.
OSM_overpass_query	3580056399	49.9759121	14.3937111	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	3582802857	52.1505785	9.92957	amenity: public_bookcase
OSM_overpass_query	3585093332	53.864232	10.7200275	amenity: public_bookcase<br>fee: no<br>name: Öffentlicher Bücherschrank<br>opening_hours: 24/7<br>operator: Wir auf Marli;Albert-Schweitzer-Schule<br>wikipedia: de:Liste öffentlicher Bücherschränke in[trunc]
OSM_overpass_query	3585727793	52.3992156	13.0582846	access: yes<br>amenity: public_bookcase<br>name: Bücherschrank<br>opening_hours: 24/7<br>operator: Lions-Club Potsdam<br>type: glass_cabinet
OSM_overpass_query	3585880203	54.0621354	13.9558361	amenity: public_bookcase<br>noname: yes
OSM_overpass_query	3602191558	48.890278	8.7025917	amenity: public_bookcase<br>opening_hours: 24/7<br>operator: Zonta Club<br>type: phone_box
OSM_overpass_query	3613411404	49.425532	8.6477931	addr:city: Heidelberg<br>addr:housenumber: 259<br>addr:postcode: 69123<br>addr:street: Mannheimer Straße<br>amenity: public_bookcase<br>capacity: 200<br>name: Öffentliches Bücherregal Wieblingen<br>operator: Aktion Leselust Bürgerstiftung Heidelber[trunc]<br>website: http://www.buergerstiftung-heidelberg.de/[trunc]<br>wheelchair: yes
OSM_overpass_query	3617867026	49.0379631	-0.020163	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	3627453154	51.3481473	8.2829812	amenity: public_bookcase<br>note: Erneut abgebrannt und zur Zeit noch nicht wi[trunc]<br>type: phone_box
OSM_overpass_query	3631948761	48.4507009	9.0599341	amenity: public_bookcase<br>name: Bücherbaum<br>note: Öffentlicher Bücherschrank (s.a. openbookcas[trunc]<br>source: survey
OSM_overpass_query	3634187454	50.6976721	7.1245718	amenity: public_bookcase
OSM_overpass_query	3643264366	51.4209182	6.9606496	amenity: public_bookcase<br>capacity: 200-250<br>name: Essen-Haarzopf<br>opening_hours: 24/7<br>operator: Bürgerverein Essen-Haarzopf<br>wheelchair: yes
OSM_overpass_query	3647599729	50.193484	8.7806098	amenity: public_bookcase
OSM_overpass_query	3654985246	54.0656296	-1.2888961	amenity: public_bookcase<br>booth: K6<br>covered: booth<br>disused:amenity: telephone<br>man_made: telephone_box<br>name: Aldwark Community Library<br>type: phone_box
OSM_overpass_query	3658449239	45.8832114	4.5169685	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	3659181010	49.1049608	16.7574691	amenity: public_bookcase<br>capacity: 500<br>operator: Újezd u Brna
OSM_overpass_query	3659389006	47.8118838	10.8973926	amenity: public_bookcase<br>capacity: 1<br>lit: yes<br>name: Bücherzelle<br>opening_hours: open during the day<br>operator: 'Schongau belebt&quot;<br>type: phone_box
OSM_overpass_query	3660437727	49.9979966	8.8660913	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	3662324350	50.9579078	7.1167859	amenity: public_bookcase
OSM_overpass_query	3662324987	50.9579016	7.116751	amenity: public_bookcase
OSM_overpass_query	3665434973	49.5378705	7.4060152	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	3665814628	51.01994	4.4598128	amenity: public_bookcase<br>name: VrijBOEKpark<br>operator: Provincie Antwerpen<br>type: sculpture
OSM_overpass_query	3672408612	49.2590508	13.8949239	amenity: public_bookcase<br>source: survey
OSM_overpass_query	3673280815	48.7910453	9.19335	amenity: public_bookcase<br>name: Kinderbuch-Tausch-Station<br>operator: Spielhaus Unterer Schlossgarten<br>type: wooden_cabinet
OSM_overpass_query	3675876240	49.2720607	8.8403009	amenity: public_bookcase<br>type: shelf
OSM_overpass_query	3676303309	51.2132191	6.2729384	amenity: public_bookcase<br>capacity: 250<br>name: RWE Bücherschrank<br>opening_hours: 24/7<br>operator: Bibliothek am Markt<br>type: metal_cabinet
OSM_overpass_query	3677734769	53.2085929	9.1611298	amenity: public_bookcase<br>name: Bücherzelle Bülstedt<br>wheelchair: limited
OSM_overpass_query	3679230445	47.2175186	-0.2459502	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	3680997164	53.0600275	8.8094072	amenity: public_bookcase<br>capacity: 60
OSM_overpass_query	3681464369	53.1079582	8.8539526	amenity: public_bookcase<br>description: Bücherregal im Eingangsbereich der Su[trunc]<br>level: 1<br>location: indoor<br>opening_hours:url: http://www.suub.uni-bremen.de/s[trunc]<br>operator: Staats- und Universitätsbibliothek<br>type: shelf
OSM_overpass_query	3681941803	46.1940893	6.2039158	amenity: public_bookcase<br>name: Boite à livre<br>operator: 3 Chêne-Culture<br>website: http://www.3chene-culture.ch/?page_id=676
OSM_overpass_query	3681941804	46.1940978	6.2044525	amenity: public_bookcase<br>name: Boite à livres<br>operator: 3 Chêne Culture<br>website: http://www.3chene-culture.ch/?page_id=676
OSM_overpass_query	3681941805	46.1936165	6.2009277	amenity: public_bookcase<br>name: Boite à livres<br>operator: 3 Chêne Culture<br>website: http://www.3chene-culture.ch/?page_id=676
OSM_overpass_query	3681941806	46.1940978	6.1985657	amenity: public_bookcase<br>name: Boite à livres<br>operator: 3 Chêne Culture<br>website: http://www.3chene-culture.ch/?page_id=676
OSM_overpass_query	3681941807	46.1914214	6.1960207	amenity: public_bookcase<br>name: Boite à livres<br>operator: 3 Chêne Culture<br>website: http://www.3chene-culture.ch/?page_id=676
OSM_overpass_query	3681941808	46.2048074	6.2016205	amenity: public_bookcase<br>name: Boite à livres<br>operator: 3 Chêne Culture<br>website: http://www.3chene-culture.ch/?page_id=676
OSM_overpass_query	3681941809	46.1890852	6.1917526	amenity: public_bookcase<br>name: Boite à livres<br>operator: 3 Chêne Culture<br>website: http://www.3chene-culture.ch/?page_id=676
OSM_overpass_query	3681941810	46.184224	6.1746453	amenity: public_bookcase<br>name: Boite à livres<br>operator: 3 Chêne Culture<br>website: http://www.3chene-culture.ch/?page_id=676
OSM_overpass_query	3681941811	46.1963866	6.1862353	amenity: public_bookcase<br>name: Boite à livres<br>operator: 3 Chêne Culture<br>website: http://www.3chene-culture.ch/?page_id=676
OSM_overpass_query	3681941812	46.1996626	6.1752313	amenity: public_bookcase<br>name: Boite à livers<br>operator: 3 Chêne Culture<br>website: http://www.3chene-culture.ch/?page_id=676
OSM_overpass_query	3683563526	52.6375458	9.2060731	addr:city: Nienburg/Weser<br>addr:country: DE<br>addr:housenumber: 9<br>addr:postcode: 31582<br>addr:street: Neue Straße<br>amenity: public_bookcase<br>capacity: 100<br>contact:website: http://www.neue-strasse.de/bueche[trunc]<br>name: Bücherschrank Neue Straße<br>operator: Private Initiative<br>type: wooden_cabinet
OSM_overpass_query	3685929394	52.7680327	9.011777	amenity: public_bookcase<br>name: Bücherbox Asendorf
OSM_overpass_query	3689832712	51.4414351	6.9945036	amenity: public_bookcase<br>brand: RWE<br>opening_hours: 24/7<br>type: metal_cabinet<br>wheelchair: limited
OSM_overpass_query	3689956849	52.3400532	9.7632793	amenity: public_bookcase<br>check_date: 2021-03-09<br>opening_hours: 24/7<br>type: wooden_cabinet<br>website: http://www.werkstatt-treff.de/html/bueche[trunc]
OSM_overpass_query	3691585874	53.9705544	8.9626685	amenity: public_bookcase<br>opening_hours: 24/7
OSM_overpass_query	3693292917	53.0705346	7.6973629	amenity: public_bookcase<br>capacity: 50<br>opening_hours: 24/7<br>type: wooden_cabinet
