id	title	streethousenumber	postcode	place	country	lat	lon	link	contact	opened	inserted	lastupdate	Source
2968	Book2Go		2100	Gemeinde Korneuburg	at	48.343719	16.3332			täglich 0-24 h	2018-09-22	2018-09-22	lesestunden.de
2969	Book2Go	Laaer Straße	2100	Gemeinde Korneuburg	at	48.346379	16.336251			täglich 0-24 h	2018-09-22	2018-09-22	lesestunden.de
2970	Bücherzelle Orferode	Dohlsbachstraße 	37242		Deutschland	51.25631	9.9385	http://www.buecherstube-orferode.de	05652-589990 & 05652-4687	24h Am Dorfgemeinschaftshaus	2018-09-22	2019-08-22	lesestunden.de
2971	Offene Park-Bibliothek/St. Johann i.T.	Bahnhofstraße 27	6380		at	47.5201567	12.4308888				2018-09-22	2018-09-22	lesestunden.de
2972	Freiluft-Leselounge mit offener Bibliothek	Schloßstraße 44	5550		at	47.3868388	13.4648985				2018-09-22	2018-09-22	lesestunden.de
2973	OBCZ Leselaube Garten	Ulenburger Weg 22	32584		de	52.2217589	8.701333	www.bookcrossing.com/mybookshelf/OBCZ--Leselaube/			2018-09-22	2018-09-22	lesestunden.de
2974	Matthäuskirche Neckarau	Rheingoldstraße 	68199	Mannheim	Deutschland	49.453993050222	8.4886465289193				2018-09-22	2019-06-27	lesestunden.de
2975	Bücherschrank Hilter (TEN eG)	Münsterstraße	49176		de	52.13912	8.144397			24/7	2018-09-22	2018-09-22	lesestunden.de
2976	Bücherschrank Unterschleißheim	L 292 	56249	Herschbach	Deutschland	50.5695398	7.7653479				2018-09-22	2020-01-05	lesestunden.de
2977	Bücherschrank Unterschleißheim	Südliche Ingolstädter Straße 6	85716		Deutschland	48.288227331344	11.582429632545			24/7	2018-09-22	2019-09-07	lesestunden.de
2978	Bücherregal Systemfehler	Jessnerstraße 39	10247		Deutschland	52.510643	13.471556	http://systemfehler-berlin.blogspot.de/		siehe Website	2018-09-22	2020-01-05	lesestunden.de
2979	Dorfladen & AllerCafé Otersen	Steinfeld 9	27308		de	52.8437597	9.3464716	www.dorfladen-otersen.de		Mo-Fr. 6.30-13.00 Uhr, Sa. 7-13 Uhr So. 8-10 Uhr, Mo., Di., Do., Fr. 15 -18 Uhr	2018-09-22	2018-09-22	lesestunden.de
2980	Café Pavillon am Boxhagener Platz	Grünberger Straße	10245		de	52.510943	13.460597	cms.karuna-ev.de/die-karuna-einrichtungen/karuna-cafe-pavillon/			2018-09-22	2018-09-22	lesestunden.de
2981	Bücherregal Dillenburg	Bahnhofsplatz 	35683		Deutschland	50.734687	8.293648	http://www.dillenburg.de/		Im Stadthaus Dillenburg Mo: 8.00 - 16.00 Uhr Di: 8.00 - 16.00 Uhr Mi + Fr: 8.00- 12.00 Uhr Do: 8.00 - 18.00 Uhr Sa: 9.30 - 12.30 Uhr	2018-09-22	2019-08-20	lesestunden.de
2982	Bücherschrank Eisenhüttenstadt Marktkauf	Karl-Marx-Straße 	15890		Deutschland	52.128817	14.63628	http://www.marktkauf.de/eisenhuettenstadt/index.jsp		Mo-Mi: 8:00-20:00 Uhr Do-Fr: 8:00-21:00 Uhr Sa: 8:00-20:00 Uhr	2018-09-22	2019-11-17	lesestunden.de
2984	Bücherschrank Waldmühlbach	Am Kirchplatz 4	74842	Billigheim	Deutschland	49.3626209	9.282827				2018-09-22	2019-08-17	lesestunden.de
2986	Bücherregal Rodgau Volksbank	Hauptstraße 106	63110		Deutschland	50.053061	8.884608			24/7	2018-09-22	2020-01-05	lesestunden.de
2987	Bücherschrank Rodgau Strandbad	Seestraße 	63110		Deutschland	50.008404	8.869926	http://www.rodgau.de/freizeit/strandbad/hauptseite.htm		8 - 20 Uhr (Mai - September)	2018-09-22	2020-01-05	lesestunden.de
2988	SOS-Kinderdorf-Zentrum / Bremen	Neustadtscontrescarpe 44	28199	Bremen	de	53.068461	8.796605	www.sos-kinderdorf-bremen.de		Mo.-Fr. 09:00 - 17:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
2989	Bücherschrank Horstmar (Innogy)	Bischofsweg 	48612		Deutschland	52.081883	7.304808	http://bit.ly/innogycases		24 / 7	2018-09-22	2019-11-19	lesestunden.de
2990	Bücherschrank KA-Oststadt (Gerwigbrunnen)	Gerwigstraße 	76131	Karlsruhe	Deutschland	49.008365	8.430837			immer	2018-09-22	2019-11-03	lesestunden.de
2991	Bücherschrank Hildesheim, Ulmenweg	Ulmenweg 11	31139	Hildesheim	de	52.139388	9.937778				2018-09-22	2018-09-22	lesestunden.de
2992	Bücherschrank Bürgerstiftung Köln	Bergisch Gladbacher Straße 559	51067	Köln	Deutschland	50.9698533	7.0452567	http://buergerstiftung-koeln.de/projekte/buecherschraenke/			2018-09-22	2019-09-13	lesestunden.de
2993	Bücherschrank K-Müngersdorf	Wendelinstraße 	50933	Köln	Deutschland	50.9426596	6.8807174			24/7 Dorfplatz, vor der Kirche St.-Vitalis Bücherschrank der Bürgerstiftung Köln	2018-09-22	2019-09-15	lesestunden.de
2994	Bücherbox Gesau Stadtwerke Glauchau	Pfarrweg	08371		de	50.83153	12.514066	www.stadtwerke-glauchau.de/		Unbegrenzt	2018-09-22	2018-09-22	lesestunden.de
2995	Bücherbox Glauchau 1 (Stadtwerke)	Virchowstraße 	08371		Deutschland	50.81047	12.550906	http://www.stadtwerke-glauchau.de/		24/7	2018-09-22	2019-08-21	lesestunden.de
2996	Bücherbox Glauchau 2 (Stadtwerke)	Otto-Schimmel-Straße 	08371		Deutschland	50.822948	12.543644	http://www.stadtwerke-glauchau.de/		Unbegrenzt	2018-09-22	2019-08-21	lesestunden.de
2997	Bücherregal im Haus der Generationen	Paul-Junius-Straße 64A	10367		Deutschland	52.52576965	13.477770643675	http://www.rbo-info.de/kultur-begegnung/haus-der-generationen/		Mo - Fr 9:00 - 18:00 Im Café Sonnenstrahl	2018-09-22	2020-01-05	lesestunden.de
2998	Little free library	Cäcilienhöhe 35	45657	Recklinghausen	de	51.619442	7.192574		#littlefreelibRE	24/7	2018-09-22	2018-09-22	lesestunden.de
3000	Tauschbibliothek Radwegekirche Gommersheim	Kirchstraße	67377		de	49.2886644	8.2665958563313	www.evgommersheim.de	Prot. Pfarramt Gommersheim 06327/3213	April-Oktober 9:30 bis 18:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3001	Bücherkabine Fingergasse	8	1100		at	48.15449	16.380882	www.meinbezirk.at/favoriten/lokales/favoriten-eine-buecherkabine-fuer-die-hansson-siedlung-d966480.html		24 Stunden frei zugänglich	2018-09-22	2018-09-22	lesestunden.de
3002	Bücherschrank Josefstadt	Josef-Matthias-Hauer-Platz	1080		at	48.210789	16.344272	www.wien.gv.at/bezirke/josefstadt/geschichte-kultur/buecherschrank.html		24 Stunden frei zugänglich	2018-09-22	2018-09-22	lesestunden.de
3003	Offene Bücherei Sobieskiplatz	Säulengasse	1090		at	48.226695	16.353433			24 Stunden frei zugänglich	2018-09-22	2018-09-22	lesestunden.de
3004	Bücherkabine Matteottiplatz	Matteottiplatz	1160		at	48.222737	16.304999	www.wien.gv.at/bezirke/ottakring/freizeit/buecherkabine.html		24 Stunden frei zugänglich	2018-09-22	2018-09-22	lesestunden.de
3005	Offene City Bibliothek Schottengasse	Schottengasse	1010	Wien	at	48.21311	16.363544			24 Stunden frei zugänglich	2018-09-22	2018-09-22	lesestunden.de
3006	Bücherkabine Leberberg	Am Hofgartel 1	1110		at	48.154596	16.464168			24 Stunden frei zugänglich	2018-09-22	2018-09-22	lesestunden.de
3007	Bücherschrank AMS Währinger Gürtel	Währinger Gürtel 164	1090		at	48.231106	16.353067	www.ams.at/wien/service-arbeitsuchende/arbeitsuche/geschaeftsstellen/adressen/ams-wien-waehringer-guertel		Mo-Do 8.00-15.30 Uhr, Fr 8.00-13.00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3008	Nachbarschaftszentrum 8	Florianigasse 24	1080		at	48.211844	16.350458	www.nachbarschaftszentren.at/nz8/zentrum/		Montag 9.00-12.00, 13.00-17.00.  Dienstag      9.00-12.00, 13.00-18.00. Mittwoch 9.00-12.00, 13.00-17.00. Donnerstag  9.00-12.00, 13.00-17.00. Freitag 9.00-13.00.	2018-09-22	2018-09-22	lesestunden.de
3009	Tauschbox Kandlgasse	Kandlgasse 2	1070		at	48.202834	16.346695	neubau.gruene.at/politik-in-neubau/alles-neu-tauschbox-in-neubau-komplett-erneuert		24 Stunden frei zugänglich	2018-09-22	2018-09-22	lesestunden.de
3010	Bücherschrank im Restaurant Mimoza		1050		at	48.185372	16.353715	www.herold.at/gelbe-seiten/wien/2bvkb/mimoza/		Mo-So 8-24 Uhr	2018-09-22	2018-09-22	lesestunden.de
3011	Nachbarschaftszentrum 6	Bürgerspitalgasse 4-6	1060		at	48.192372	16.342946	www.nachbarschaftszentren.at/nz6/zentrum/		Mo, Mi, Do 08:30-12:00, 13:00-17:00. Di 08:30-12:00, 13:00-16:00. Fr 08:30-13:00.	2018-09-22	2018-09-22	lesestunden.de
3012	Offener Bücherschrank Reindorfgasse	Reindorfgasse 30	1150		at	48.189677	16.330487			24 Stunden frei zugänglich	2018-09-22	2018-09-22	lesestunden.de
3013	Libros - Bücherregal (KulturRaum Neruda)	Margaretenstraße 40	1040		Österreich	48.195677	16.363809	http://www.neruda.at/		24 Stunden frei zugänglich	2018-09-22	2019-11-15	lesestunden.de
3014	Offener Bücherschrank im Amtshaus Margareten	Schönbrunner Straße 54	1050		at	48.190594	16.354056	www.meinbezirk.at/margareten/lokales/offenes-buecherregal-im-amtshaus-d1904137.html		Montag, Dienstag, Mittwoch und Freitag von 7.30 Uhr bis 15.30 Uhr Donnerstag von 7.30 Uhr bis 17.30 Uhr	2018-09-22	2018-09-22	lesestunden.de
3015	Schenke Wien Pfeilgasse	Pfeilgasse 33	1080		at	48.209058	16.342715	dieschenke.wordpress.com/		Do 16-20 Uhr	2018-09-22	2018-09-22	lesestunden.de
3016	Offener Bücherschrank Lainz	Montevideogasse	1130		at	48.176632	16.283662	www.wien.gv.at/bezirke/hietzing/freizeit/buecherschrank.html		24 Stunden frei zugänglich	2018-09-22	2018-09-22	lesestunden.de
3017	KostNixLaden Wien Zentagasse	Zentagasse 26	1050		at	48.188204	16.35894	www.kostnixladen.at/		Mo Do Fr 15-20	2018-09-22	2018-09-22	lesestunden.de
3018	Döblinger Bücherregal	Hameaustraße 30-32	1190		Österreich	48.252034	16.294287	http://www.meinbezirk.at/doebling/lokales/offener-buecherschrank-beim-heurigen-wo-lesen-und-wein-zusammenfinden-d1876341.html		Beim Heurigen Friseurmüller in Neustift am Walde Mo-Sa: 11:30-24:00 Uhr  So: 11:30-22:00 Uhr	2018-09-22	2019-11-15	lesestunden.de
3019	Döblinger Bücherregal beim Pass- und Meldeservice Gatterburggasse	Gatterburggasse 14	1190		at	48.238951	16.353358	www.wien.gv.at/verwaltung/meldeservice/stellen.html		Parteienverkehr: Mo, Di, Mi, Fr von 8 bis 13 Uhr, nachmittags nach Vereinbarung, Do von 8 bis 17.30 Uhr. Zugang zum Bücherschrank auch außerhalb dieser Zeiten zu Amtsstunden möglich (vermutlich Mo-Fr bis 17 oder 18 Uhr)	2018-09-22	2018-09-22	lesestunden.de
3020	Offenes Bücherregal im Bezirkszentrum der SPÖ Döbling	Gatterburggasse 1	1190		at	48.239097	16.349523	www.doebling.spoe.at/bezirkszentrum-neu		Juli/August 2017: Mo Mi Do 9-12, Di 12-18, Fr geschlossen	2018-09-22	2018-09-22	lesestunden.de
3021	Bücherschrank im Amtshaus Mariahilf	Amerlingstraße 11	1060		at	48.197007	16.350935	buecherschmaus.wien/offener-buecherschrank-kostenlose-literatur/		Montag bis Freitag von 7.30 bis 15.30 Uhr, Donnerstag von 7.30 bis 18.00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3022	Lippetal (Innogy)	Bahnhofstraße 7	59510		de	51.657229	8.14228	bit.ly/innogycases		24 / 7	2018-09-22	2018-09-22	lesestunden.de
3025	Bücher-Telefonzelle	Erlenstraße 1	4300	Gemeinde St. Valentin	at	48.1924799	14.5187081				2018-09-22	2018-09-22	lesestunden.de
3026	Bücher-Telefonzelle	Erlenstraße 43	41239		de	51.172338	6.428214				2018-09-22	2018-09-22	lesestunden.de
3027	Bücherregal Heidenheim	 30	89522		Deutschland	48.676634	10.151179	http://www.heidenheim.de/Buergerhaus	Hintere Gasse 60	siehe Bürgerhaus	2018-09-22	2019-08-22	lesestunden.de
3028	BücherBoxx Burgwedel	Im Mitteldorf 8	30938		de	52.49179905	9.853433	www.printeffect.de		rund um die Uhr, Beleuchtung bis 23 Uhr	2018-09-22	2018-09-22	lesestunden.de
3029	Bücherschrank Gestorf	Im Baumhof 13	31832		de	52.213474	9.703803			24/7	2018-09-22	2018-09-22	lesestunden.de
3030	Bücherschrank Wedemark/Resse	Altes Dorf 1b	30900		de	52.503429	9.629699			24 / 7	2018-09-22	2018-09-22	lesestunden.de
3031	Bücherkiste Weilheim	Bahnhofstraße 1	82362		Deutschland	47.8429266	11.1429486			24 / 7	2018-09-22	2019-08-21	lesestunden.de
3032	Bücherzelle Ehningen	Hildrizhauser Straße 6	71139		de	48.65883965	8.9404211765419			24-7	2018-09-22	2018-09-22	lesestunden.de
3033	Bücherzelle Böblingen	Schönaicher Straße 	71032		Deutschland	48.668288762332	9.036932811141		IBM Klub	Am Klubhaus, 24/7	2018-09-22	2019-08-20	lesestunden.de
3035	Bücherschrank Herrenberg	Albrecht-Haut-Gasse 	71083		Deutschland	48.6116229	8.8416947				2018-09-22	2019-11-03	lesestunden.de
3036	Waldschule Pausin	Am Anger	14621		de	52.63673	13.04392	www.waldschule-pausin.de/seite/259530/bibliothek.html	(033231) 62903		2018-09-22	2018-09-22	lesestunden.de
3038	Givebox	Erzbergerstraße	04509		de	51.530101	12.324706				2018-09-22	2018-09-22	lesestunden.de
3039	Überlingen Ostbad	Strandweg 32	88662		de	47.759284	9.176491			24/7	2018-09-22	2018-09-22	lesestunden.de
3040	Bücherregal beim Kauf	Kurt-Hahn-Straße	88662		de	47.775776	9.151729			24/7	2018-09-22	2018-09-22	lesestunden.de
3041	Bücherschrank Stadt Ratingen		40878		de	51.297497	6.850528			24/7	2018-09-22	2018-09-22	lesestunden.de
3042	Bücherregal		82152		de	48.1065324	11.408979719432				2018-09-22	2018-09-22	lesestunden.de
3043	Bücherschrank Uni KL, Gebäude 46/48	Gottlieb-Daimler-Straße 48	67663	Kaiserslautern	de	49.42361	7.753558				2018-09-22	2018-09-22	lesestunden.de
3044	Bücherschrank der Ortsvereine	Wemelstraße 3a	30890		de	52.299781	9.5006		Marion Meents	Immer	2018-09-22	2018-09-22	lesestunden.de
3045	Bücherregal Recklinghausen (Paulusviertel)	Wildermannstraße 79	45659	Recklinghausen	Deutschland	51.604112	7.197856	http://sz-recklinghausen.awoweb.de/Quartier	Quartiersbüro 02361 187 -217, qtm-recklinghausen@awo-ww.de	Im Quartiersbüro Paulusviertel 08:00 - 21:00 Uhr	2018-09-22	2019-09-07	lesestunden.de
3046	Telefonzelle Thale	Bahnhofstraße 1	06502		de	51.74587	11.03113	www.bahnhof.de/bahnhof-de/Thale_Hbf.html			2018-09-22	2018-09-22	lesestunden.de
3047	Oedter Lesezeichen	Hochstraße 45	47929		de	51.323961	6.380439	wp.gruene-grefrath.de/?p=1077	siehe Internetseite	Montag: 10:00 – 12:00 Uhr / Mittwoch: 19:00 – 20:00 Uhr (Zu den Fraktionssitzungen)	2018-09-22	2018-09-22	lesestunden.de
3049	Hannover-Gleidingen	Am Meyerkamp 1	30880		de	52.269898	9.840456			24 / 7	2018-09-22	2018-09-22	lesestunden.de
3050	Goase e.V. Tausch-Schrank	Richterstraße 6	04105	Leipzig	de	51.355374	12.374156	www.richterstrasse.blogsport.de	Maria	24h open acess	2018-09-22	2018-09-22	lesestunden.de
3051	Bücherschrank im HLL	Frankfurter Straße 160-166	63303		de	50.0322852	8.6947194	www.hll-dreieich.de		Montag bis Freitag, 07.00 Uhr bis 19.30 Uhr	2018-09-22	2018-09-22	lesestunden.de
3052	Bücherschrank Bürgerbushaltestelle	Hannoversche Straße	29693		de	52.712682	9.633207			frei zugänglich	2018-09-22	2018-09-22	lesestunden.de
3053	Bücherregal Marklendorf	Allerweg	29690		de	52.67083	9.711034			frei zugänglich	2018-09-22	2018-09-22	lesestunden.de
3054	Bücherschrank Hodenhagen	Bahnhofstraße	29693	Hodenhagen	de	52.763473	9.588575			frei zugänglich	2018-09-22	2018-09-22	lesestunden.de
3055	Offenes Bücherregal Meisenheim	Schillerstraße 18	55590		de	49.70849	7.671992			rund um die Uhr	2018-09-22	2018-09-22	lesestunden.de
3056	Arztpraxis Dr. Mannweiler	Wilhelmstraße	67823		de	49.727704	7.77331		Arztpraxis Dr. Mannweiler (Tel: 06362 8039)	Mo-Fr 8-11:30 Uhr, Di+Do 16-18 Uhr	2018-09-22	2018-09-22	lesestunden.de
3057	Bücherschrank Remagen	 	53424		Deutschland	50.577769	7.230184	http://www.stadt-remagen.de/	Evangelische öffentliche Bücherei	Rund um die Uhr	2018-09-22	2020-02-17	lesestunden.de
3058	Lila Lesevilla (Bitburg)		54634		de	49.973667	6.5244			24 / 7	2018-09-22	2018-09-22	lesestunden.de
3060	Bücherschrank Eislingen	 	73054		Deutschland	48.697005	9.705844			24 / 7	2018-09-22	2019-08-17	lesestunden.de
3061	Bücherzelle Rauchfangswerder	Schmöckwitzer Damm 7	12527		de	52.347544	13.645588			24/7	2018-09-22	2018-09-22	lesestunden.de
3063	Bücherschrank Bodelshausen		72411		de	48.394889	8.971614			24/7	2018-09-22	2018-09-22	lesestunden.de
3064	Bücherschrank Dortelweil	 2b	61118		Deutschland	50.207183	8.744205			24/7	2018-09-22	2019-08-23	lesestunden.de
3065	Bücherregal in der Kurverwaltung		23746	Kellenhusen	de	54.190357	11.064171			Montag -Freitag 10 -16 Uhr	2018-09-22	2018-09-22	lesestunden.de
3066	Bücherschrank Rimbach	Waldstraße 	64668	Rimbach	Deutschland	49.624025	8.761071			00:00-24:00	2018-09-22	2019-08-22	lesestunden.de
3067	Mühlheim am Main / Friedensstraße	Friedensstraße	63165		de	50.119687	8.82623			24 / 7	2018-09-22	2018-09-22	lesestunden.de
3068	Mühlheim am Main / Lesehäuschen Thomas-Mann-Straße	Thomas-Mann-Straße	63165		de	50.124901323495	8.8528972406159			24 / 7	2018-09-22	2018-09-22	lesestunden.de
3069	Givebox Korbach	Oberstraße	34497		de	51.27283	8.86997	www.facebook.com/pg/GiveboxKorbach	givebox@feg-korbach.de	tagsüber	2018-09-22	2018-09-22	lesestunden.de
3071	Klöneck Schmallenberg	Oststraße 7	57392		Deutschland	51.151826	8.284362			24/7	2018-09-22	2019-09-13	lesestunden.de
3073	Bücherzelle Bad Ischl Kreuzplatz	Kreuzplatz 14	4820		at	47.713194	13.622199				2018-09-22	2018-09-22	lesestunden.de
3074	Bücherzelle Bad Goisern (Bundesstraße)	B145 	4822	Bad Goisern am Hallstättersee	Österreich	47.646728	13.61499				2018-09-22	2019-09-08	lesestunden.de
3075	Bücherschrank Bad Goisern (Marktplatz)	Bahnhofstraße 	4822	Bad Goisern am Hallstättersee	Österreich	47.640656	13.616889				2018-09-22	2019-09-08	lesestunden.de
3076	Bücherschrank Gosau (ev. Kirche)	Kirchenstraße 	4824	Gosau	Österreich	47.583455	13.525425				2018-09-22	2019-09-08	lesestunden.de
3077	Bücherschrank Gosau am Gemeindeamt	Vordertalstraße 	4824	Gosau	Österreich	47.58533	13.535258				2018-09-22	2019-09-08	lesestunden.de
3078	Bücherzelle Salzburg-Itzling Veronaplatz		5020	Salzburg	at	47.824984	13.045251				2018-09-22	2018-09-22	lesestunden.de
3079	Bücherschrank Klein-Rohrheim	Claus-Kroencke-Straße 20	64579		de	49.733065	8.488398	www.gernsheim.de	Kulturbüro Stadtverwaltung Gernsheim	24h	2018-09-22	2018-09-22	lesestunden.de
3080	Bücherkühlschrank Ebensee (Cool Books)	 24	4802	Ebensee am Traunsee	Österreich	47.812369	13.771507			24/7	2018-09-22	2019-09-08	lesestunden.de
3081	Bücherzelle Seligenstadt	Berliner Straße 15	63500	Seligenstadt	Deutschland	50.053047	8.970637			24 / 7	2018-09-22	2019-08-22	lesestunden.de
3082	Bücherstüble Bad Dürrheim	Huberstraße	78073		de	48.01467	8.534853			Mindestens Mai bis Oktober (nach anderen Quellen ggf. auch früher bzw. später), täglich 9-17 Uhr. Im Winter geschlossen.	2018-09-22	2018-09-22	lesestunden.de
3083	Bücherregal Goodies Café Friedrichshain	Warschauer Straße 69	10243		de	52.511435	13.452727	www.goodies-berlin.de/anfahrt-offnungszeiten/		Mo-Fr 07:30-19:00, Sa-So 09:00-19:00	2018-09-22	2018-09-22	lesestunden.de
3084	Öffentliches Bücherregal	1	67240		de	49.5820204	8.3602857		buecherregal-boro@gmx.de	Rund um die Uhr	2018-09-22	2018-09-22	lesestunden.de
3085	Michelberger Hotel	Warschauer Straße	10243		de	52.504588	13.447913			24 / 7	2018-09-22	2018-09-22	lesestunden.de
3086	Marienmünster-Vörden (Innogy)	Schulstraße	37696		de	51.819038	9.232169	bit.ly/innogycases		24 / 7	2018-09-22	2018-09-22	lesestunden.de
3087	Ulmen (Innogy)	7	56766		de	50.209706	6.979129	bit.ly/innogycases		24 / 7	2018-09-22	2018-09-22	lesestunden.de
3088	Bad Driburg (Innogy)	101	33014		de	51.73465	9.021299	bit.ly/innogycases		24 / 7	2018-09-22	2018-09-22	lesestunden.de
3089	Bücherschrank Meersburg	Uferpromenade 2	88709		Deutschland	47.692353	9.272895			24/7	2018-09-22	2019-08-17	lesestunden.de
3090	Bücherschrank Tamm	Friedrichstraße 46	71732	Tamm	Deutschland	48.92226	9.116871			24/7	2018-09-22	2019-08-20	lesestunden.de
3092	Bücherschrank Bahlingen	Webergässle 2	79353	Bahlingen	Deutschland	48.123319	7.735958			24/7 In den Rathausarkaden	2018-09-22	2019-09-05	lesestunden.de
3093	offener Bücherschrank im Terra Verde Biomarkt	Hessenring 99b	61348	Bad Homburg vor der Höhe	de	50.223883	8.615796	www.terraverde.bio		08:00-19:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3094	Bücherschrank Groß-Gerau	Am Marktplatz 16	64521		Deutschland	49.919026	8.486071			Bei der Bushaltestelle 24/7	2018-09-22	2019-09-07	lesestunden.de
3095	Bücherregal DA Biomarkt	Dieburger Straße 77	64287	Darmstadt	Deutschland	49.878597	8.668165	http://www.terraverde.bio		Im Biomarkt Terra Verde Wochentags: 08:00 - 19:00 Uhr	2018-09-22	2019-08-22	lesestunden.de
3096	Bücherregal Fichtenberg		74427		de	48.9861638	9.7121509			immer	2018-09-22	2018-09-22	lesestunden.de
3098	Bockenau (Innogy)	Mainzer Straße	55595		de	49.837335	7.680876	bit.ly/innogycases		24 / 7	2018-09-22	2018-09-22	lesestunden.de
3099	Sohren (Innogy)	Hauptstraße 66	55487		de	49.929065	7.304304	bit.ly/innogycases		24 / 7	2018-09-22	2018-09-22	lesestunden.de
3100	Brüggen-Bracht (Innogy)	Marktstraße	41379		de	51.282776	6.194744	bit.ly/innogycases		24 / 7	2018-09-22	2018-09-22	lesestunden.de
3101	Bücherregal	Nordholter Weg 3	48317		de	51.762641	7.79458		M#rchenbraut	24 Stunden	2018-09-22	2018-09-22	lesestunden.de
3102	Bücherregal Vellberg	Im Städtle 24	74541		Deutschland	49.0873404	9.8815364240699		Generationenbündnis Vellberg	24/7	2018-09-22	2019-08-17	lesestunden.de
3103	Bücherregal Ilshofen	Am Markt 1	74532		de	49.1699762	9.9199604			24/7	2018-09-22	2018-09-22	lesestunden.de
3105	Bonn Box	Adolfstraße 28d	53111	Bonn	de	50.7381839	7.0892382652601	bonnbox.jimdo.com/	giveboxbonn@gmx.de		2018-09-22	2018-09-22	lesestunden.de
3107	Buchhaltestelle Teetz	Dossestraße	16866		de	53.0177663	12.5082303			ganztägig	2018-09-22	2018-09-22	lesestunden.de
3109	Gelbe Bücherwechselstelle	Am Bacherweg	55494		de	50.0120542	7.6266476			24/7	2018-09-22	2018-09-22	lesestunden.de
3110	TÜV Rheinland Akademie	Joseph-von-Fraunhofer-Straße 27	44227	Dortmund	de	51.48913	7.405053			Mo - Fr: 07:00 Uhr - 17:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3111	KLOIDT	Metzendorfstraße	45149	Essen	de	51.432069	6.976264	www.kloidt.net	Hartmut Ptak	9-13 und 15-18 Uhr	2018-09-22	2018-09-22	lesestunden.de
3112	Menzelen (Innogy)	Ringstraße 69	46519		de	51.617414	6.529344	bit.ly/innogycases		24 / 7	2018-09-22	2018-09-22	lesestunden.de
3113	Bücherbriefkasten  Wiesentheid 1	Gartenstraße 5	97353	Wiesentheid	Deutschland	49.7945123	10.3381271				2018-09-22	2019-08-21	lesestunden.de
3114	Bücherbriefkasten  Wiesentheid 2	Rüderner Straße 	97353	Wiesentheid	Deutschland	49.8036188	10.3714096				2018-09-22	2019-08-21	lesestunden.de
3115	Bücherschrank Brake		26919	Brake	de	53.326111	8.4847			24/7	2018-09-22	2018-09-22	lesestunden.de
3116	Außengelände Café Simonz 	Simonsstraße 36	42117	Wuppertal	de	51.24831535	7.1291880052602				2018-09-22	2018-09-22	lesestunden.de
3117	Bücherschrank Wuppertal (Vohwinkel)	Heinrich-Heine-Straße 29	42327	Wuppertal	Deutschland	51.23931625	7.0894780007045				2018-09-22	2019-09-07	lesestunden.de
3118	Bücherzelle Hollabrunn	Theodor-Körner-Gasse 	2020		Österreich	48.56235	16.078733			24/7	2018-09-22	2019-11-15	lesestunden.de
3120	Bücherschrank Nidderau (Nidderforum)	 	61130		Deutschland	50.22865	8.870773			24/7	2018-09-22	2019-08-23	lesestunden.de
3122	OBCZ The Golden Harp	Alserbachstraße 37	1090		at	48.226499	16.36339	www.goldenharp1090.at/		Mo-Fr 10:00-02:00 Sa: 14:00-02:00; So: 14:00-00:00	2018-09-22	2018-09-22	lesestunden.de
3123	Bücherschrank im Grünen Baum	Hauptstraße 	71126	Gäufelden-Tailfingen	Deutschland	48.551497	8.873617	http://baum-tailfingen.de/		Gaststätte Grüner Baum Tailfingen Mi+Do: 17:00- 24:00 Fr: 17:00-01:00 Uhr Sa: 15:00-01:00 So: 11:00-24:00 Mo+Di: geschlossen	2018-09-22	2019-08-20	lesestunden.de
3124	Bücherhaltestelle Bleichstetten	Hinterberg	72813		de	48.462325	9.356725	www.st-johann.de/de/engagiert%2Blebendig/Bildung/B%C3%BCchereien/B%C3%BCcherei?view=publish&item=leisureFacility&id=1056		24/7	2018-09-22	2018-09-22	lesestunden.de
3125	Bücherhaltestelle Ohnastetten	Würtinger Straße 12	72813		de	48.438971	9.323616	www.st-johann.de/de/engagiert%2Blebendig/Bildung/B%C3%BCchereien/B%C3%BCcherei?view=publish&item=leisureFacility&id=1055	Gemeinde St. Johann		2018-09-22	2018-09-22	lesestunden.de
3126	Bücherkabine Fislisbach	Grabenäckerstrasse	5442		ch	47.438781	8.292205	kulturinfislisbach.ch/buecherkabine/buecherkabine.html			2018-09-22	2018-09-22	lesestunden.de
3127	Bücherschrank KA-Daxlanden	Pappelallee 18a	76189	Karlsruhe	Deutschland	48.996445	8.335834			24/7	2018-09-22	2019-11-03	lesestunden.de
3128	Bücherregal vor der Bibliothek Scuol		7550		ch	46.796163	10.300788				2018-09-22	2018-09-22	lesestunden.de
3130	Bücherschrank Bockenheim - Kirchplatz	8	60487	Frankfurt	de	50.125211	8.637373			24 / 7	2018-09-22	2018-09-22	lesestunden.de
3132	Bücherschrank im Stadtgarten Ettlingen	Leopoldstraße	76275		de	48.939292	8.409444			24/7	2018-09-22	2018-09-22	lesestunden.de
3133	Bücherschrank Landesbergen	Mühlenplatz	31628		de	52.5601925	9.1250217				2018-09-22	2018-09-22	lesestunden.de
