Adresse	Code_Postal	Ville	Pays	Remarque	Source	lat	lon
9 rue camille pauc	83440	montauroux	France	Les magasins de proximité Vival installent des boites à livres devant tous leurs magasins.	boite-a-lire.com	43.6180825	6.7645841
place st elzear	84240	ansouis	France	Les magasins de proximité Vival installent des boites à livres devant tous leurs magasins.	boite-a-lire.com	43.7378453	5.4649068
220 avenue fréderic mistal	84810	aubignan	France	Les magasins de proximité Vival installent des boites à livres devant tous leurs magasins.	boite-a-lire.com	44.0992468	5.0258244
55 route des sables	85160	saint jean de monts	France	Les magasins de proximité Vival installent des boites à livres devant tous leurs magasins.	boite-a-lire.com	46.7910622	-2.0471594
place du tilleuls	85250	saint andre goule d oie	France	Les magasins de proximité Vival installent des boites à livres devant tous leurs magasins.	boite-a-lire.com	46.8333784	-1.1921519
27 rue du général leclerc	85350	l ile d'yeu	France	Les magasins de proximité Vival installe des boites à livres devant tous leurs magasins.	boite-a-lire.com	46.707764	-2.3329959
4 rue georges clémenceau	85370	le langon	France	Les magasins de proximité Vival installe des boites à livres devant tous leurs magasins.	boite-a-lire.com	46.4369832	-0.9529241
4 rue georges clémenceau	85390	mouilleron en pared	France	Les magasins de proximité Vival installe des boites à livres devant tous leurs magasins.	boite-a-lire.com	46.6570582	-0.9163811
1 rue du tempyre	85590	saint malo du bois	France	Les magasins de proximité Vival installe des boites à livres devant tous leurs magasins.	boite-a-lire.com	46.9287487	-0.9003322
place de l hôtel de ville	24260	Le Bugue	France	sous la halle	boite-a-lire.com	44.9181168	0.9265926
PArc de la Mairie de Villeneuve la garenne	92390	VIlleneuve la Garenne	France	Boite à Livres Lions Club	boite-a-lire.com	48.9350211	2.3296803
7 rue Voltaire	95320	Saint-Leu la Foret	France		boite-a-lire.com	49.0146797	2.2407907
13 rue Pierre Semard	94400	Vitry sur Seine	France	Un chalet à livres à Gare au théâtre, dans l entrée du bâtiment.	boite-a-lire.com	48.8002289	2.4030911
115 rue de Choisy	94400	Vitry-sur-Seine	France	Dans le parc Daniel Fery, un joli petit chalet à livres	boite-a-lire.com	48.7868019	2.3980449
Parc du Coteau - rue Édouard Till	94400	Vitry sur Seine	France	Un petit chalet à livres du côté des ruches	boite-a-lire.com	48.7896543	2.3860717
106 Avenue de nieppe	57970	BASSE-HAM	France	À côté du café c est l ancienne cabine téléphonique réhabilitée.	boite-a-lire.com	49.386561	6.242162
place du Gué de Velluire	85450	la taillée	France	sur la place du Gué de Velluire, sous la halle rénovée, face à la Vendée, en face du café  le guétréen"	boite-a-lire.com	46.3998342	-0.8981087
rue Leon Jouhaux	60870	Brenouille	France	Petit boite à lire devant la salle des fête et la bibliothèque.	boite-a-lire.com	49.30416	2.5342465
Rue de Champagne	14123	Ifs	France	Aire de jeux de la forêt de Ifs	boite-a-lire.com	49.145009	-0.3562389
2 rue de Sillery	51500	Taissy	France	Se situe devant la mairie, la boîte est transparente	boite-a-lire.com	49.2140239	4.0941524
place d Eculieu	42480	La FOUILLOUSE	France	Imaginée et fabriquée par les habitants du hameau d Eculieu	boite-a-lire.com	45.495641	4.338412
salle audubon	85100	les sables d olonne	France		boite-a-lire.com	46.494377	-1.7721248
59 Avenue Gallieni	93130	Noisy-le-Sec	France	À gauche de la piscine Édouard Henrriot	boite-a-lire.com	48.9020661	2.4667223
Pharmacie du Domaine	91760	Itteville	France		boite-a-lire.com	48.532973	2.346124
5 rue de l Epte	78270	Limetz-Villez	France	Initiative issue d un particulier	boite-a-lire.com	49.0578545	1.5369429
Gite du Pas de l âne, le pied du col	05480	villar d arêne	France	Dans la laverie, zone de bookcrossing	boite-a-lire.com	45.0326423	6.3625744
1  place de la Mairie	51220	THIL	France	Placée à l abri sous le porche de la Mairie, cette boîte à lire et ses annexes, documentaires et magazines,  livres jeunesse,  attend les lecteurs.	boite-a-lire.com	49.3159154	3.9629633
place de l église	42520	VERANNE	France	Boite à lire dans l ancienne cabine téléphonique	boite-a-lire.com	45.362865	4.684558
Parc thermal	63140	Châtelguyon	France	Dans ancienne librairie.Fonctionne d avril à fin septembre pendant la saison des cures.	boite-a-lire.com	45.9188509	3.0616365
Devant la boulangerie	63530	ENVAL	France		boite-a-lire.com	45.8763959	3.1173414
Devant la bibliothèque	63530	ENVAL	France		boite-a-lire.com	45.8989339	3.0497329
quartier des Chaneaux	63200	MARSAT	France		boite-a-lire.com	45.8729749	3.070401
Place Eugène Degrassat	87130	Chateauneuf la forêt	France	Après petit parking. Ancienne cabine téléphonique peinte en rouge. Grand choix de lecture.	boite-a-lire.com	45.71386	1.60733
Berges de la midouze	40000	Mont de Marsan	France		boite-a-lire.com	43.8909709	-0.5028176
Place de la Mairie	27400	Heudreville-sur-Eure	France	juste sur le côté de la mairie	boite-a-lire.com	49.139904	1.1883914
Vieux-Poitiers	86530	Naintré	France	Boîte située à l extérieur du théâtre gallo-romain du Vieux-Poitiers site que se visite l'été	boite-a-lire.com	46.762668	0.479124
Rue Calmette	22400	Lamballe	France		boite-a-lire.com	48.4701635	-2.5154051
Rue de la plage	17440	AYTRE	France	Petite boîte verte sur le bord de la plage. Avant de se poser sur votre serviette prenez un livre dans la boîte à lire.	boite-a-lire.com	46.1211385	-1.123923
Rue de l eglise	17220	La jarne	France	Rue de l eglise, sur la place , proche de l emplacement du bibi o bus	boite-a-lire.com	46.128855	-1.0717914
35 boulevard Tonnelé	37000	Tours	France	au jardin botanique	boite-a-lire.com	47.3877267	0.6669294
Lieu dit l Etoile	86210	Archigny	France	Boite a lire à thème tout prés du moulin d accueil d'une abbaye cistercienneRomans historiques, policiers religieux, livres pour enfants, jardin et plantes	boite-a-lire.com	46.6534218	0.7032608
place Aristide Briand	95100	Argenteuil	France	Boite à lire située sur le marché de la Colonie. Boite mise en place par le collectif du marché de la Colonie et réalisée avec des enfants du quartier.	boite-a-lire.com	48.9485079	2.2583685
place Flore	25000	Besançon	France	Boite à livres mis en place par les services municipaux de la ville de Besançon.	boite-a-lire.com	47.2456771	6.0278383
rond point de bellevue	30133	les angles	France	Elle est située près de la boulangerie Bouffier	boite-a-lire.com	43.9581130532089	4.77576434612274
 	45510	vannes sur cosson	France		boite-a-lire.com	47.7130389967493	2.21245765686035
 	18410	brinon sur sauldre	France		boite-a-lire.com	47.5648861582812	2.2562313079834
 	45570	dampierre en burly	France		boite-a-lire.com	47.7615269888769	2.51814365386963
 	45620	cerdon	France		boite-a-lire.com	47.6361306071652	2.36253261566162
Rue de La Chapelle - Brécorens	74550	Perrignier	France	La boîte à livres se nomme Au petit coin du bouquin car elle se situe dans des anciennes toilettes publiques qui ont été réhabilitées par l'association des Amis du Vieux Brécorens. On peut y trouver des livres pour adultes -étagères du haut- mais aussi pour enfants -étagères du bas-. Les journaux magazines et les livres en mauvais état ne sont pas admis !	boite-a-lire.com	46.2969915	6.4235282
Parc du Saut du Loup	94170	Le Perreux sur Marne	France	La mairie a mis en place six boîtes à lire réparties dans la ville	boite-a-lire.com	48.8381604	2.500851
Parc des Cités Unies	94170	Le Perreux sur Marne	France		boite-a-lire.com	48.8399723	2.5075694
Jardins du quai d'Artois	94170	Le Perreux sur Marne	France		boite-a-lire.com	48.8381604	2.500851
 	77500	Chelles	France		boite-a-lire.com	48.877281	2.589192
Passerelle de Bry	94170	Le Perreux sur Marne	France		boite-a-lire.com	48.842503	2.5119928
Place de la poste	29710	Plogastel Saint Germain	France		boite-a-lire.com	47.9828594	-4.2707151
Rue du 19 mars 1962	87700	Saint-priest-sous-aixe	France	3 ème boîte à saint priest. Bleu clair. Réservée aux jeunes lecteurs. livres et dvd pour enfants. à côté de la boîte verte.	boite-a-lire.com	45.8198464	1.1019646
Mairie	16320	Villebois-Lavalette	France	Près de la mairie, dans une cabine téléphonique	boite-a-lire.com	45.4816912	0.2779463
place paul murel	31810	vernet	France	elle ressemble à un gros frigo bleu	boite-a-lire.com	43.4339946	1.4326227
immeuble le volderine	01410	chamfromier	France	Devant tous les commerces de proximité Vival, très belle initiative	boite-a-lire.com	46.193896	5.816733
10 place de la mairie	03210	besson	France	Devant tous les commerces de proximité Vival, très belle initiative	boite-a-lire.com	46.4705592	3.2634577
derrière le serre	05800	chauffayer	France	Devant tous les commerces de proximité Vival, très belle initiative	boite-a-lire.com	44.7548223	6.0090273
2 route de grasse	06140	tourettes sur loup	France	Devant tous les commerces de proximité Vival, très belle initiative	boite-a-lire.com	43.7183543	6.9924706
hameau roquemaurel	09140	oust	France	Devant tous les commerces de proximité Vival, très belle initiative	boite-a-lire.com	42.8822048	1.2145752
3 route de chalabre	11230	Sainte Colombe sur l Hers	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	42.9521994	1.9672874
boulevard jean jaures	11620	villemoustaussou	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	43.2521448	2.3664735
8 rue jean jaures	11700	capendu	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	43.1869039	2.5543441
24 rue des goumiers	13008	marseille	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	43.2473814	5.3761755
1 rue centrale chateau gombert	13013	marseille	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	43.3520353	5.4381249
13 allée geoges peretti	13100	aix en provence	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	43.5396817	5.4552164
avenue de la libération	13115	st paul les durance	France	centre commercial louis philibertdevant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	43.6859889	5.7104945
place jean moulin	13320	bouc bel air	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	43.4314216	5.425857
7 place pierre mooissinac	15130	ytrac	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	44.9113153	2.3651664
2 avenue de suzac	17110	st georges de didonne	France	camping de suzacdevant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	45.5831849	-0.9862518
11 rue du velodrome	17240	champagnolles	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	45.5118604	-0.6368422
route nationale 6	21530	la roche en brenil	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	47.3918208	4.1617053
route d auzances	23700	mainsat	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	46.0501934	2.3898471
9 place de la mairie	30290	st victor la coste	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	44.0608782	4.6408767
107 avenue de fronton	31140	st alban	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	43.6928631	1.4129162
11 place du bourguet	31230	l isle en dodon	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	43.3803073	0.8374587
2 impasse du goutil	31360	boussens	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	43.1758876	0.9705118
4 place de la croix blanche	31600	eaunes	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	43.4258702	1.3575048
328 rue pierre de montesquieu	32270	marsan	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	43.656512	0.72075
le bourg	32490	monferran saves	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	43.5985155	0.9817204
route de l athantique plage nord	33680	lacanau	France	camping village les grands pinsdevant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	45.0098832	-1.2009461
8 rue de la mairie	35430	st guinoux	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	48.5760842	-1.8833442
place du square	38300	nivolas vermelle	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	45.5564689	5.3059722
2 chemin des mares	39120	le deschaux	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	46.9530282	5.5013028
25 rue du chalet	39570	courlaoux	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	46.6677606	5.4610823
37 rue nationale	41140	noyers sur cher	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	47.276598	1.3998421
rue de la poste	41190	chambon sur cisse	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	47.5629575	1.2158215
1 place boncompain	43130	retournac	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	45.2043355	4.0334176
24 rue des fosses	44270	la marne	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	46.9975599	-1.736557
route nationale	46130	puy brun	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	44.9181354	1.7863417
route de cazals	46340	salvia	France	devant les commerces de proximité Vival, très belle initiative.	boite-a-lire.com	44.643517	1.226715
2 rue Abbé Paul Mouton	13260	cassis	France	Une mini serre avec banquettes dans la cour arborée de la mairie. Toute belle idée je trouve	boite-a-lire.com	43.2160071	5.538358
9 avenue de l aigoual D986	30570	valleraugues	France	Quartier des Hortes à coté de l office du Tourisme	boite-a-lire.com	44.0805774	3.6375394
Aemtlerstrasse 151 Haupteingang gleich links beim Soldatendenkmal	8003	Zurich	Suisse	dans le cimetière	boite-a-lire.com	47.3758846	8.5104157
18, rue Jean-Jaurès	02800	CHARMES	France	Boîte à livres mise à disposition à l entrée du château de Charmes Aisne	boite-a-lire.com	49.6496818	3.382692
chemin de parsonge	69570	Dardilly	France	La boite à livre est située à l intersection des chemins de parsonge et du Jubin, entre l'école et le gymnase.	boite-a-lire.com	45.8170734	4.7561785
Gare de bethune	62700	Bruay-la-Buissière	France	Plusieurs a bruay la buissiereGare de bethune	boite-a-lire.com	50.4944068	2.5811131
Ronie23@neuf.fr	62122	Labeuvriere	France	À moissac bellevue 83 en bas du village	boite-a-lire.com	50.5221454	2.5405902
2 avenue florian de kergolay	14800	Deauville	France	Près du parc	boite-a-lire.com	49.3533288	0.070761
Place Philippe d Alsace	62120	Aire sur la Lys	France	À côté de la gendarmerie	boite-a-lire.com	50.632484	2.405608
Résidence Bayard	62120	Aire sur la Lys	France		boite-a-lire.com	50.6406976	2.392782
132 rue saussure	75017	paris	France	La devanture de la Ressourcerie des Batignolles met des livres à disposition.Attention aux horaires d ouverture.	boite-a-lire.com	48.8908502063433	2.30764389038086
Mairie	72220	St biez en belin	France		boite-a-lire.com	47.815351	0.231745
MJC	46000	Cahors	France	À l entrée de la MJC, dans l'espace vitré.	boite-a-lire.com	44.446267	1.443941
1 chemin de l abbaye	22500	Paimpol	France		boite-a-lire.com	48.7677178	-3.0219297
Place de la mairie	33160	Salaunes	France	Un peu pleine. Elle n attend que ses lecteurs	boite-a-lire.com	44.9363582	-0.83106
rue de la tortiniere	37250	Montbazon	France	Petite boite à lire recemment installée dans une petite rue parallèle a la N10	boite-a-lire.com	47.3037961	0.7136553
Parc de l'Yzeron	69149	Oullins	France	A l entrée du parc de l'Yzeron, une boite à lire installée par la mairie d'Oullins	boite-a-lire.com	45.7204195	4.8021345
Les Pâtis	56290	Port-Louis	France		boite-a-lire.com	47.699649	-2.189544
Place du champ de foire	45360	Chatillon sur loire	France		boite-a-lire.com	47.5912384	2.7490977
Les Déserts	73230	Plainpalais	France	A l'arrêt de bus	boite-a-lire.com	45.639663	6.0123239
34 chemin Jacques Belay	01220	Grilly	France	Elle se trouve dans La Poste de Grilly	boite-a-lire.com	46.3313876	6.1147271
square 18 juin 1940	95160	MONTMORENCY	France	square face au skate parc, à côté du portail qui donne sur l avenue Rey de foresta 	boite-a-lire.com	48.989739	2.3220035
route de divonne	01170	gex	France	dans la boulangerie du rond point	boite-a-lire.com	46.348963	6.094671
rue de villard	01210	ornex	France	près de la nouvelle école	boite-a-lire.com	46.2834237	6.085032
rue  saint Maurice	01170	chevry	France	a côté de l ancienne poste	boite-a-lire.com	46.281828	6.0414258
rue  saint Maurice	01170	chevry	France	a côté de l ancienne poste	boite-a-lire.com	46.281828	6.0414258
9 rue Voltaire	18100	Vierzon	France	Boite située devant l entrée de la maison de la presse 	boite-a-lire.com	47.2215099	2.0681314
Square Coty	94700	Maisons-Alfort	France		boite-a-lire.com	48.8100568	2.4429597
rue des Genêts - quartier des Vergers sud	31120	Roques sur garonne	France		boite-a-lire.com	43.5006709	1.3599165
rue de l'Obelisque	31120	Roques sur garonne	France		boite-a-lire.com	43.5132024	1.3827928
Lac Lamartine	31120	Roques sur garonne	France	Près jeux pour enfants	boite-a-lire.com	43.5051709	1.3439246
Place de la mairie	31120	Roques sur garonne	France		boite-a-lire.com	43.5090882	1.3758564
Centre culturel du Moulin- Ramier	31120	Roques sur garonne	France		boite-a-lire.com	43.5108776	1.380008
Place Jeanne Helbling	67000	Strasbourg	France		boite-a-lire.com	48.5736289	7.76149
Parc Port Breton à côté de la plage du Prieuré	35800	Dinard	France	Près de l entrée Nord-Est, une petite cabane à rayures blanches et bleues	boite-a-lire.com	48.6232257	-2.051922
Promenade du clair de lune	35800	Dinard	France	A proximité du Yacht Club, une petite cabane à rayures blanches et bleues	boite-a-lire.com	48.631901	-2.051094
avenue de Bellecour	45300	PITHIVIERS	France	Parc de Bellecour	boite-a-lire.com	48.1684714	2.2522175
Mail Sud	45300	PITHIVIERS	France	Gare Routière	boite-a-lire.com	48.1716657	2.2552987
Place Denis Poisson	45300	PITHIVIERS	France	Jardins de la Mairie	boite-a-lire.com	48.1736	2.257384
Piazza Matteotti 1	61010	monte grimano terme	France	En Italie, le village de Monte grimano se revendique comme la capitale du bookcrossing, avec le plus de boite à livres dans tous le village	boite-a-lire.com	43.865491	12.47308
73 rue Édouard Isambard	27120	Pacte sur Eure	France		boite-a-lire.com	49.0141508	1.3803645
Place René Cardin	27220	Prey	France	En face de la Mairie	boite-a-lire.com	48.9620662	1.2104487
Parking du cimetière	40250	Saint aubin	France		boite-a-lire.com	48.7142277	2.1452278
10 rue Aristide Briand	27180	Asnières-sur-Iton	France	À côté de la Mairie. Il y a aussi  un distributeur de pain.	boite-a-lire.com	48.9963922	1.105098
2, Boulevard des Anglais	73100	AIX-LES-BAINS	France	Ancienne cabine téléphonique transformée en boite à livre ou lire.	boite-a-lire.com	45.692944	5.915652
Place Duroc	54700	Pont à Mousson	France	Près de l office de tourisme	boite-a-lire.com	48.9029139	6.0546985
Grand Rue	54470	Xammes	France	Dans un abribus	boite-a-lire.com	48.9775149	5.849646
22 Grand Rue	54470	Saint Julien Lés Gorze	France	Cabinet téléphonique. A côté de la mairie	boite-a-lire.com	49.0300361	5.8621872
35 rue de la pêcherie	50600	Saint hilaire du harcouet	France	Boîte située à proximité de la maison des jeunes.	boite-a-lire.com	48.5797789	-1.0947108
Parc de la mairie	83210	Solliès-Pont	France	2 boîtes à livres placées dans le parc de la mairie	boite-a-lire.com	43.197363	6.053728
53 rue de Grenelle	75007	Paris	France	La boîte à lire se trouve à l entrée du nouveau magasin Carrefour City !	boite-a-lire.com	48.8545334	2.3255918
Espace Prieuré rue Jean Jaurès	54110	Varangeville	France	À l intérieur du bâtiment Cargo	boite-a-lire.com	48.632174	6.3147515
3 rue des Pénitents Bleus	13200	Arles	France		boite-a-lire.com	43.677764	4.6260319
place de la Redoute	13200	Arles	France	La boîte est adossée à un arbre de cette jolie placette du quartier de la Hauture. Il y a deux niveaux pouvant contenir des grands livres ou des magazines.	boite-a-lire.com	43.6763617	4.6323042
16 rue des jacobins	09100	pamiers	France	Si vous passez à PAMIERS 09100Vous rencontrerez cette il y a 4 boites à livres : rue Clauzel, Médiathèque, Maison diocésaine, Rue du 4 Septembre	boite-a-lire.com	43.1148773	1.6120108
1 rue eugène soulas	09100	pamiers	France	Si vous passez à PAMIERS 09100Vous rencontrerez cette il y a 4 boites à livres : rue Clauzel, Médiathèque, Maison diocésaine, Rue du 4 Septembre	boite-a-lire.com	43.1137011	1.6107851
rue du 4 septembre	09100	pamiers	France	Si vous passez à PAMIERS 09100Vous rencontrerez cette il y a 4 boites à livres : rue Clauzel, Médiathèque, Maison diocésaine, Rue du 4 Septembre	boite-a-lire.com	43.1173417	1.6163138
Route de Trevoux	01600	Saint-didier-de-formans	France	En face de la crèche sur le parking de l église	boite-a-lire.com	45.937684	4.8068435
Pharmacie Mercusot	21250	Seurre	France	Sortie de derrière, vers le matériel médical	boite-a-lire.com	46.9976809	5.1468172
Supermarché Bi1	21250	Seurre	France	A côté des caisses	boite-a-lire.com	47.0103416	5.1576732
rue de la Capucine	68270	WITTENHEIM	France	devant la MJC Fernand Anna	boite-a-lire.com	47.7999171	7.3145004
rue d ile de france	68270	WITTENHEIM	France	près de la MJC Jeune Bois	boite-a-lire.com	47.8133222	7.3123504
rue de la première armée	68270	WITTENHEIM	France	devant la maison des Associations ancienne MJC Théodore	boite-a-lire.com	47.8240669	7.3372743
place de Thiers	68270	WITTENHEIM	France	Située près de l arrêt de bus ligne 4	boite-a-lire.com	47.822363	7.335676
179 avenue de Savoie	73590	FLUMET	France	Située devant le local La Ressourcerie du Val d Arly qui est une association qui donne une 2ème vie aux objets.https://laressourcerieduvaldarly.com/	boite-a-lire.com	45.8159044	6.5114864
ESPACE SALLE PAUL GODEFROY	76950	Les Grandes Ventes	France	Derrière la Mairie	boite-a-lire.com	49.7714281	1.2346863
Quai de la Marne	76200	DIEPPE	France	Parking camping car	boite-a-lire.com	49.930287	1.086409
4 Place Victor Bérard	01200	Bellegarde sur Valserine	France	Devant swisslife.Toute petite boîte	boite-a-lire.com	46.1084392	5.8298333
10 rue des bateliers	92110	Clichy	France		boite-a-lire.com	48.9058313	2.3052818
Intermarché	01630	Peron	France	Dans l entrée d'intermarché	boite-a-lire.com	46.184449	5.9289426
vertes campagnes	01170	gex	France	Dans le hall du carrefour market	boite-a-lire.com	46.3257016	6.0506238
rue de Malivert	01630	st genis pouilly	France	devant le lycée côté entrée	boite-a-lire.com	46.2445295	6.0358073
Place Georges Spire	94300	VINCENNES	France	Dans un V rouge près du Carrefour Market.	boite-a-lire.com	48.8481792	2.4217832
1 avenue de la gare	78970	Mézière sur Seine	France	Devant la gare	boite-a-lire.com	48.962421	1.8081099
5 rue Gaston Jouillerat	78410	Aubergenville	France		boite-a-lire.com	48.9595004	1.8551201
RUE DE LA FERME	91800	BOUSSY SAINT ANTOINE	France	La Boîte à livres se trouve au milieu de la Place du centre commercial.	boite-a-lire.com	48.6913534	2.5291087
1 Place de la Mariette	26240	Laveyron	France	Derrière le mur, à droite en se garant sur le parking	boite-a-lire.com	45.2036751	4.8162442
1 Allée Bernard Clavel Zone Interval	26240	Saint-Vallier sur Rhône	France	Dans le hall d accueil du Intermarché	boite-a-lire.com	45.171612	4.8134721
Place du marché	84410	Bedoin	France	Petite boite verte au coeur du village sur une place ombragee. Des livres de romance, polars et ruraux. Aussi des livres en langue anglaise	boite-a-lire.com	44.1253715	5.1793694
Boite a lire	17400	Asnieres-la-Giraud	France	Mise en place par la  munipalité et réalisée par les membres de l association des ateliers du patrimoine	boite-a-lire.com	45.8911808	-0.521883
Boite a lire	17400	Asnieres-la-Giraud	France	Mise en place par la  munipalité et réalisée par les membres de l association des ateliers du patrimoine	boite-a-lire.com	45.8911808	-0.521883
Le Bourg Bully 42260	42260	Bully	France	Cabine à Livres à Bullly dans la Loire.	boite-a-lire.com	45.9269149	4.0015235
11 avenue andré mussat	35700	RENNES	France	Situer à droite de l  entrée du hall du cadran	boite-a-lire.com	48.130041	-1.6963241
Graffenwald - Rue de la gare	68310	Wittelsheim	France		boite-a-lire.com	47.7810074	7.2245355
Aéroport international de Bergame Orio al serio	24050	Orio al Serio BG	Italie	La grande bibliothèque blanche se trouve près des portes d embarquement.	boite-a-lire.com	45.6695707	9.7036313
bibliotheque de villejean	35700	RENNES	France	elle se situe à l entée de la bibliothèque dans une boite en carton	boite-a-lire.com	48.121103	-1.7108309
ccass centre ville-7 rue kléber	35000	RENNES	France	Elle se situe devant l  entrée du ccass avant le hall d 'accueil	boite-a-lire.com	48.1108245	-1.672659
maison de quartier de la touche / 6 RUE CARDINAL PAUL GOUYON	35000	RENNES	France	Elle est située à l  entrée de la maison de quartier	boite-a-lire.com	48.117217	-1.689062
Place du général De Gaulle	68310	Wittelsheim	France		boite-a-lire.com	47.809109	7.241036
Place de la Fontaine Aux Pélerins	95390	Saint Prix	France		boite-a-lire.com	49.0158943	2.2670138
Ancienne gare de Rémalard Bellou	61110	Rémalard en Perche	France	Boîte à livres en forme de locomotive installée sur un chemin piéton et cycliste reliant Notre-Dame de Paris au Mont Saint-Michel, juste à côté de l'ancienne gare de Rémalard Bellou.	boite-a-lire.com	48.429447	0.774353
rue des Ecoles	01960	Servas	France	Installée le 9 juin 2018 elle se situe à l angle de la rue des écoles et de la rue de la gare dans un espace ombragé qui favorise la consultation des livres sur place avant d'en choisir un pour le lire à la maison	boite-a-lire.com	46.1330509	5.1668818
gare de la loupe	28240	La Loupe	France	La boîte à lire se trouve à l intérieur de la gare	boite-a-lire.com	48.4738767	1.010873
Chemin de Belledonne	73100	Tresserve	France	Dans le parc        à côté de la Mairie	boite-a-lire.com	45.667658	5.899918
rue jean jaurès	59233	maing	France	parvis de la mairie	boite-a-lire.com	50.3074903	3.4816197
8 rue des Dames	75017	Paris	France	Dans la pharmacie de la rue des Dames. J ai demandé l'autorisation au pharmacien et j'amène des livres mais je voudrais bien qu'elle vive.	boite-a-lire.com	48.8855395	2.325767
rue jean jaurès - parvis de la mairie	59233	maing	France	Prenez  Lisez  puis  Rapportezquand  vous  voulezcomme  vous  voulezAccessible  sans  abonnementni   inscription7  jours   sur   724  h  sur  24et  c est  gratuit !	boite-a-lire.com	50.307778	3.482832
10 rue des bateliers	92110	Clichy	France		boite-a-lire.com	48.9058313	2.3052818
Cinéma Gaumont Convention	75015	Paris	France	Boite située dans le cinéma	boite-a-lire.com	48.8377615	2.2963051
Chemin du lac	65100	Lourdes	France	À l'entrée du lac	boite-a-lire.com	43.1121263	-0.0775713
Pointe de Trévignon	29910	Trégunc	France		boite-a-lire.com	47.7916	-3.854083
24 quai jeanne d'Arc	45130	Meung-sur-Loire	France	Au bord de la Loire, au début du parc	boite-a-lire.com	47.826165036222	1.70201182365418
2 GENERAL DUMONCEL	50690	MARTINVAST	France		boite-a-lire.com	49.5950255	-1.6632884
8 rue Eugène Mazelie	47410	Lauzun	France		boite-a-lire.com	44.6297029	0.4605977
Place de la republique	56500	Locminé	France	Ancienne cabine téléphonique anglaise.	boite-a-lire.com	47.8878733	-2.8370197
6 rue Henry de Monfrey	77600	Bussy Saint Georges	France		boite-a-lire.com	48.8362702	2.7127871
Avenue de la Falaise	14460	Colombelles	France	Colombelles Plateau: A côté du square, au coin de l avenue de la falaise et de l avenue des écoles, dans une cabine téléphonique.	boite-a-lire.com	49.182317	-0.3100562
111 rue Nationale	91670	Angerville	France		boite-a-lire.com	48.3094101	1.9971899
Rue Léon Berthet	38510	Passins	France	Frigo boite à lire sous l'abribus	boite-a-lire.com	45.687262	5.429315
100 Place des Halles	38510	Morestel	France	Petite boite à lire sous les halles	boite-a-lire.com	45.6764904414951	5.47053158283234
Place François Gicquel	22940	Plaintel	France	Ancienne cabine téléphonique près du rond-point à côté du salon de coiffure  Duo Coiffure.	boite-a-lire.com	48.4069741	-2.8166556
Scarabée	73000	Chambéry-le-haut	France	Boîte à lire située à Chambéry le haut juste à côté de la salle de spectacle du scarabée	boite-a-lire.com	45.5913578	5.9201385
Place Lamarque	33640	CASTRES-GIRONDE	France	Inaugurée le 28 Mai 2018	boite-a-lire.com	44.69618	-0.44602
Quartier des Colchiques	33650	SAINT SELVE	France	MAJ : n'existe plus	boite-a-lire.com	44.6727183	-0.4862352
Place de la Mairie	33650	Cabanac	France	Inaugurée mi mars 2018	boite-a-lire.com	44.606708	-0.553307
Place de l Eglise	33650	SAINT MORILLON	France		boite-a-lire.com	44.6506261	-0.5015373
Départemental 108	33650	La Brède	France	Située près de la salle des fêtes	boite-a-lire.com	44.68148	-0.527753
